11.5112,526.013,970.446,188.684,676.326,948.592,200.195,778.092,605.257,264.758,686.503,479.301,106.27,715.031,350.842,71.403,629.447,132.963,165.328,643.794,47.2127,209.204,425.582,952.262,160.99,334.493,600.419,109.44,431.921,451.44,19.3522,369.861,249.577,35.5347,479.801,42.2078,167.497,509.83,13.8468
36.0351,527.848,968.111,214.209,675.659,947.424,234.395,779.76,606.425,300.126,686.336,479.968,157.654,719.368,328.988,144.641,631.449,110.441,250.077,647.298,38.0371,233.061,424.581,949.926,175.838,334.993,598.25,117.782,431.754,450.606,21.8546,370.528,250.578,35.7015,479.968,42.5415,167.663,509.33,13.5132
60.7259,529.683,965.942,240.401,675.492,944.755,266.26,780.261,605.757,332.991,686.002,478.467,209.371,723.873,305.798,224.052,633.618,88.4196,336.995,650.468,30.0293,256.917,424.08,946.59,191.353,335.661,596.081,127.291,431.754,449.939,25.0244,371.195,252.246,35.8683,480.302,43.042,168.164,509.163,13.3463
86.5844,532.019,962.605,267.427,675.659,941.418,294.454,779.76,603.088,361.019,685.168,475.63,257.585,728.377,283.61,302.795,637.288,70.402,423.58,652.803,29.6956,281.274,423.913,942.419,207.703,336.161,593.078,138.468,432.088,448.938,29.5288,372.196,254.748,36.3688,480.802,44.0429,168.498,509.163,12.8459
112.777,534.354,959.436,295.288,676.159,938.081,319.478,780.261,598.751,384.542,685.168,467.456,309.802,729.712,262.089,382.373,641.125,55.0537,508.996,654.805,31.0303,306.132,424.08,937.915,224.886,336.995,589.909,151.314,432.922,447.603,35.201,373.531,257.418,37.2029,481.636,45.7112,168.664,508.996,12.679
139.303,536.857,955.932,324.149,676.66,934.244,343.335,782.43,594.246,406.73,684.501,459.281,355.847,730.212,245.072,456.779,644.962,47.5464,585.237,656.807,39.3717,331.657,424.748,933.41,243.404,337.829,587.073,166.162,433.589,446.602,41.8742,375.366,260.587,38.3708,482.47,48.2137,168.998,508.83,12.5122
166.996,540.193,951.928,353.178,677.16,930.074,362.353,783.931,588.574,427.75,683.5,451.44,398.555,730.212,232.393,523.01,649.133,46.2117,652.47,658.642,49.7151,357.682,425.081,929.24,262.756,338.497,584.57,182.178,434.09,445.601,49.7151,377.201,264.591,39.8722,482.971,51.5503,169.499,508.996,12.3454
195.19,543.363,948.425,382.373,677.494,925.736,381.205,783.931,583.569,447.937,682.999,444.6,435.925,729.712,223.385,576.395,650.968,47.2127,705.688,659.977,59.8917,384.375,425.248,925.569,282.943,338.83,582.401,200.195,434.924,444.433,59.7249,378.369,269.93,42.2078,482.971,56.2215,170.166,508.996,12.0117
223.718,546.366,945.422,412.903,677.995,924.068,412.235,783.264,580.566,470.626,681.832,439.595,470.459,732.715,220.548,615.767,651.302,49.3815,746.228,657.308,64.3961,411.735,425.415,922.733,305.298,338.997,580.733,221.049,435.425,443.766,73.2381,378.536,276.77,46.0449,481.636,62.8947,171.167,509.33,12.0117
253.08,549.035,943.253,443.266,678.995,923.067,443.933,782.263,578.898,499.153,681.665,438.761,502.99,737.386,220.048,638.956,649.3,45.0439,769.584,650.968,60.2254,440.763,426.082,920.564,330.823,339.331,579.565,245.239,435.425,443.266,89.4205,377.702,283.944,51.5503,478.967,71.403,172.502,509.163,12.0117
283.61,551.705,942.085,473.962,680.664,922.566,476.131,781.262,578.564,534.188,681.998,439.262,527.014,738.554,220.548,646.964,645.296,38.5376,779.427,641.793,45.5444,471.293,427.75,919.063,360.185,339.331,578.731,272.432,434.924,442.598,111.609,374.866,291.951,59.5581,475.13,81.9132,174.003,508.83,12.3454
314.473,553.873,942.92,505.66,683.166,921.565,512.5,781.929,580.399,568.721,682.165,439.262,549.202,738.387,222.217,654.305,641.793,34.8673,784.765,635.954,30.1961,502.49,430.086,918.562,393.717,339.498,578.231,307.3,434.09,441.097,138.802,371.529,300.793,69.401,470.292,93.5913,176.839,508.162,12.5122
345.003,555.542,944.588,536.023,685.502,926.904,547.2,782.597,583.235,592.745,682.666,442.765,573.059,737.553,227.222,666.316,643.628,38.8712,796.61,633.117,23.1893,533.354,432.755,919.397,432.255,339.998,577.897,349.507,434.09,438.094,172.668,370.194,312.138,88.7532,465.788,110.107,181.51,507.328,13.0127
374.866,556.376,947.424,565.552,687.671,932.409,572.725,783.764,588.574,617.269,683.834,446.936,587.573,740.722,236.731,669.653,643.461,38.0371,799.446,628.279,18.3512,563.216,435.425,921.398,476.131,340.832,577.23,399.89,433.423,433.923,213.875,371.529,324.817,116.447,463.118,126.457,188.35,506.828,15.0146
404.061,556.376,950.427,594.079,690.006,938.081,599.585,785.599,592.244,642.293,685.335,449.939,603.255,745.394,236.23,672.322,643.127,38.3708,799.613,629.28,14.681,592.578,437.927,923.067,523.177,342,575.728,452.775,433.256,428.918,262.756,373.03,333.992,153.483,461.784,145.809,196.859,507.161,19.519
431.588,555.875,951.928,621.273,692.342,940.918,626.611,788.102,595.414,661.478,686.503,449.605,617.102,748.063,235.73,673.824,642.793,38.7044,799.947,629.447,13.1795,620.772,440.096,924.235,569.722,343.001,574.894,507.995,433.923,424.247,314.473,373.531,343.668,193.022,460.449,165.328,215.544,505.827,33.5327
458.113,555.875,953.263,648.299,695.011,945.088,643.461,788.936,596.749,675.158,687.671,449.772,622.774,748.73,239.567,673.991,642.793,38.5376,800.28,629.447,12.8459,647.965,442.598,925.903,613.265,344.336,576.062,564.551,435.091,421.578,371.529,373.865,350.342,241.402,462.284,182.678,253.247,502.657,50.8829
484.139,556.376,955.432,673.824,697.013,945.589,657.975,790.104,597.75,684.167,689.673,450.439,635.453,751.9,240.735,673.824,642.96,38.5376,800.114,629.948,12.679,674.491,444.6,928.405,654.972,346.338,579.398,620.772,437.927,425.582,427.417,374.532,358.183,290.784,465.621,198.026,309.468,498.319,63.3952
509.664,557.21,958.435,699.015,698.181,950.76,670.821,791.272,598.751,693.51,691.508,450.94,640.124,753.401,240.401,673.824,643.461,38.3708,799.78,630.281,12.3454,700.35,446.102,931.742,695.512,348.84,584.236,675.158,441.764,431.754,486.975,379.537,363.021,349.341,467.956,203.365,374.365,495.817,68.4
535.022,558.378,961.938,723.873,699.849,952.262,684.167,792.106,600.085,703.186,692.842,450.94,639.29,752.4,243.07,674.324,643.461,38.3708,799.446,630.281,12.0117,725.541,447.77,935.913,734.883,351.676,589.909,727.209,446.269,439.595,543.864,385.709,369.027,408.565,469.958,202.531,444.1,494.482,70.5688
559.879,559.379,964.44,748.396,702.018,955.265,698.848,792.606,600.586,713.195,693.51,450.606,640.124,750.732,245.239,674.992,642.793,38.2039,799.78,630.115,11.6781,750.565,449.605,941.084,773.254,354.346,595.914,776.924,450.773,448.27,595.914,391.382,375.032,472.294,472.294,194.189,518.005,495.65,66.5649
584.904,560.547,966.442,772.92,705.021,954.264,714.363,792.773,600.085,722.705,693.009,450.272,643.961,749.731,246.24,675.325,641.793,38.3708,800.114,629.948,11.5112,776.09,452.608,943.587,811.291,356.514,602.087,824.304,455.111,456.946,647.632,395.386,370.528,537.858,474.796,182.178,601.754,494.649,61.8937
609.928,561.381,967.277,796.944,708.024,953.763,730.546,792.773,599.418,731.88,692.509,448.938,650.468,749.564,246.907,675.659,641.125,38.8712,800.447,629.614,11.3444,801.615,455.611,946.089,848.828,358.516,607.926,869.515,459.114,464.453,699.182,399.223,364.522,606.258,477.466,165.495,685.502,494.315,55.3873
634.786,562.382,966.943,820.634,710.526,951.261,747.396,792.606,598.584,743.392,692.175,448.27,657.474,749.731,247.408,675.993,640.792,39.5386,800.948,629.114,11.0107,826.806,458.447,947.924,886.031,360.185,613.765,910.721,461.784,470.959,750.232,401.558,353.511,677.828,480.469,145.308,770.251,494.816,47.0459
659.643,563.049,965.275,844.991,712.528,950.594,765.079,792.606,597.583,754.736,692.008,447.436,663.981,749.731,247.742,676.493,640.291,39.8722,801.615,628.947,11.0107,851.664,461.116,949.759,922.566,361.352,618.603,950.26,463.952,476.131,801.448,402.726,335.994,751.9,483.638,123.621,857.336,496.317,38.3708
685.001,563.216,962.772,869.181,714.363,947.591,783.264,793.107,595.914,765.246,692.175,446.602,669.319,749.397,248.576,677.494,640.124,41.2069,802.783,629.114,11.3444,877.689,463.285,948.425,956.933,362.854,622.107,984.126,465.287,477.799,853.666,402.893,316.809,832.312,486.808,100.932,946.256,498.152,30.5298
710.86,563.049,959.602,893.705,716.198,945.088,800.948,793.941,593.746,775.256,692.342,445.601,673.156,748.73,250.077,678.995,640.124,42.7083,803.617,629.447,12.3454,904.048,465.287,947.257,989.799,364.522,623.608,1014.99,465.788,477.299,906.217,402.059,296.289,914.392,489.978,80.5786,1037.85,502.156,28.1942
737.219,562.549,956.099,918.562,717.7,941.251,817.964,794.608,591.911,785.266,692.676,444.433,676.66,747.562,251.912,679.996,639.624,44.0429,803.951,629.447,12.5122,931.909,466.789,943.42,1016.32,366.858,620.939,1042.18,465.954,474.129,958.768,401.058,276.103,997.973,492.814,62.3942,1128.77,507.662,30.3629
764.412,562.048,952.596,942.085,720.202,936.747,834.647,795.442,589.909,796.443,692.842,443.766,680.664,746.228,253.747,680.664,638.289,45.8781,804.117,629.114,12.1785,960.27,468.29,939.75,1039.01,367.692,615.767,1066.37,466.121,468.457,1011.82,399.723,257.251,1080.89,495.316,52.8849,1214.35,513.668,37.2029
792.606,561.714,949.092,970.446,720.703,933.243,851.163,796.11,588.073,808.789,692.842,443.599,685.335,744.393,256.917,681.498,636.954,48.5473,804.117,628.947,12.1785,989.632,469.791,935.913,1061.37,367.025,609.261,1087.89,466.288,460.95,1061.2,399.389,244.071,1156.79,496.651,50.0488,1290.93,518.005,50.3825
821.468,560.88,945.422,997.973,721.704,929.073,869.348,796.777,586.238,822.969,692.842,443.099,690.34,742.057,261.588,682.332,635.62,52.0508,804.117,628.613,12.1785,1019.66,471.293,931.909,1083.56,364.856,601.587,1108.91,466.121,453.442,1102.91,401.058,234.228,1221.19,498.486,52.5512,1355.82,521.842,65.7308
850.663,559.879,941.585,1024.83,723.372,924.401,890.535,797.444,584.403,838.651,692.842,442.932,699.015,740.889,267.594,682.833,634.452,56.722,804.451,627.946,12.3454,1049.86,472.794,928.405,1107.75,363.354,594.413,1132.1,466.288,447.77,1139.28,402.893,227.722,1269.57,501.823,55.5542,1403.37,525.679,74.0722
881.026,558.712,939.583,1053.69,724.707,921.065,914.392,798.112,582.568,861.507,693.51,442.431,711.694,741.556,273.6,685.836,635.119,62.7278,805.619,628.446,12.8459,1080.05,473.629,925.402,1135.27,364.522,589.575,1157.8,467.623,444.433,1168.64,404.228,224.219,1296.43,505.159,52.5512,1432.4,528.682,70.402
911.722,558.044,937.081,1084.06,724.373,917.728,940.751,798.779,581.4,885.864,694.344,441.597,730.879,744.226,280.273,691.174,637.956,71.403,807.12,630.448,13.1795,1110.25,473.962,923.234,1165.8,366.524,588.073,1193,469.625,444.934,1187.66,409.066,222.717,1308.11,508.162,44.5434,1444.41,532.519,55.8878
942.92,557.544,935.412,1113.75,724.874,914.392,969.279,799.279,580.232,915.726,696.679,438.428,752.067,747.729,288.281,700.016,642.627,82.2469,808.121,633.117,13.68,1142.11,472.794,923.234,1198.34,368.192,589.241,1227.36,471.46,443.766,1202.67,412.736,221.383,1310.11,511.499,35.5347,1443.74,534.688,34.7005
973.616,557.544,935.079,1147.79,722.204,913.391,999.808,800.114,578.731,952.429,700.016,436.259,778.593,750.565,297.79,710.693,646.631,95.4264,810.624,634.118,14.1805,1173.64,471.46,923.901,1230.37,369.527,592.077,1253.56,472.461,443.599,1231.53,414.738,225.553,1326.46,512.166,41.04,1461.43,533.354,25.8586
1003.65,558.044,936.413,1179.15,720.703,914.725,1038.85,801.949,578.231,992.802,702.685,434.59,812.626,752.901,312.138,730.546,649.3,113.944,815.962,634.452,15.682,1203.84,470.459,929.24,1261.4,370.361,596.248,1280.25,472.461,448.437,1253.22,413.403,234.896,1333.13,513,40.039,1464.43,537.858,17.5171
1032.84,558.712,938.916,1209.35,719.535,916.06,1080.05,804.284,577.063,1045.02,707.857,430.753,853.666,751.733,327.653,760.408,650.634,133.13,824.137,635.62,18.8517,1233.04,469.791,934.912,1292.93,371.696,600.919,1307.78,473.629,451.44,1269.74,408.231,233.394,1334.8,514.168,40.7064,1466.93,538.859,16.1824
1061.2,559.212,941.752,1237.87,718.701,917.561,1128.43,807.788,572.892,1098.74,712.361,426.583,900.545,749.731,340.666,797.611,651.469,153.316,843.322,635.453,32.0312,1261.23,469.291,940.584,1325.63,373.698,606.091,1333.3,475.964,452.274,1292.76,405.729,234.228,1335.97,514.669,40.8732,1468.1,539.526,15.3483
1087.39,559.546,943.754,1264.23,718.367,919.23,1176.48,810.958,568.888,1153.46,716.699,421.911,954.764,751.066,349.507,840.987,652.636,174.67,864.51,634.285,47.5464,1288.76,469.124,943.42,1347.48,372.864,607.926,1348.15,474.296,453.442,1298.6,405.729,240.568,1336.14,514.502,40.3727,1467.93,539.359,15.1815
1113.59,559.712,946.757,1288.92,719.201,921.899,1212.85,811.458,570.723,1207.84,719.869,420.577,1010.65,752.234,359.517,889.701,651.469,193.689,915.559,642.46,64.3961,1315.95,469.625,946.089,1361.33,371.195,607.759,1356.82,472.127,452.608,1301.77,403.894,241.068,1335.8,513.668,40.3727,1467.76,538.525,15.1815
1138.94,559.712,950.594,1313.28,720.202,925.736,1249.05,811.291,573.559,1261.9,721.203,427.25,1067.37,751.9,369.694,943.92,650.301,205.367,972.949,650.134,76.9083,1341.81,470.792,949.593,1373.34,369.36,607.092,1364.66,469.958,452.441,1303.6,403.06,240.902,1335.8,513,40.2059,1467.43,537.691,15.0146
1163.8,559.879,954.931,1337.3,721.036,930.574,1285.92,810.123,577.396,1314.95,721.704,436.592,1123.26,748.563,379.704,1003.31,651.302,210.372,1036.51,657.141,83.4147,1366,472.461,952.929,1385.68,368.693,606.758,1373.84,469.124,452.441,1304.94,403.894,242.069,1335.47,512.667,40.039,1467.1,537.024,14.8478
1188.16,559.879,959.436,1361.49,721.036,935.913,1322.96,809.122,582.234,1366,721.704,447.436,1177.31,743.892,388.379,1064.37,652.303,208.537,1104.74,662.98,84.2488,1390.19,471.627,954.931,1399.7,369.027,606.425,1383.85,469.625,452.108,1305.77,405.562,245.573,1335.3,512.667,40.2059,1466.93,536.69,14.681
1213.02,560.88,961.604,1386.69,719.869,940.918,1360.16,809.122,587.406,1414.21,721.871,457.446,1229.37,739.721,395.052,1127.43,654.805,200.362,1176.98,667.651,80.0781,1414.21,470.125,956.266,1414.21,370.361,605.591,1392.52,470.459,451.607,1309.94,406.063,246.574,1335.97,512.833,41.3737,1467.1,536.523,14.3473
1237.54,562.382,963.773,1412.38,718.367,944.922,1398.36,810.624,593.078,1459.92,722.705,466.121,1278.41,739.388,389.547,1193.66,657.474,185.514,1251.55,671.488,72.7376,1438.24,467.789,956.933,1428.56,371.696,604.59,1399.7,471.126,451.273,1313.78,406.563,247.408,1335.8,513.334,40.8732,1466.26,536.19,14.0137
1262.06,564.217,965.441,1438.24,717.366,947.591,1437.9,813.627,598.584,1503.3,724.206,472.961,1327.13,740.055,380.538,1262.56,660.811,167.497,1335.3,676.993,62.8947,1462.09,466.789,956.266,1442.41,373.03,603.422,1406.71,471.793,450.773,1316.78,407.397,248.242,1335.97,513.834,41.2069,1467.1,536.356,14.0137
1286.75,566.719,965.108,1463.93,716.866,948.592,1477.44,817.631,603.255,1545.17,726.876,477.632,1379.51,748.563,361.186,1334.97,664.982,145.976,1419.72,682.165,52.0508,1485.78,466.121,955.599,1456.09,374.532,601.92,1413.71,472.294,450.106,1319.29,408.065,249.577,1336.3,514.168,41.3737,1467.76,536.69,14.3473
1311.61,569.389,963.106,1489.79,717.033,948.425,1515.48,821.301,606.592,1584.21,729.545,480.135,1433.23,757.072,339.831,1411.54,670.32,122.62,1508.64,687.504,41.8742,1509.81,466.288,953.43,1470.1,376.033,600.085,1421.22,472.628,449.939,1322.46,408.565,250.911,1336.47,514.669,41.5405,1468.1,536.69,14.1805
1336.47,572.225,960.437,1516.15,717.533,946.923,1550.68,823.47,607.759,1618.91,731.38,480.302,1488.28,765.747,316.475,1492.12,676.493,99.4303,1598.23,692.842,33.6995,1533.83,466.455,950.594,1484.78,377.368,597.916,1429.56,472.961,449.271,1326.46,408.899,251.579,1336.8,515.169,41.8742,1468.77,536.356,13.68
1361.66,575.061,957.267,1543.34,718.534,944.421,1582.21,823.803,606.758,1649.61,732.381,477.966,1543.17,773.755,292.785,1575.04,681.832,77.4088,1688.15,698.181,29.362,1559.69,466.455,948.091,1500.96,378.703,595.247,1439.57,473.462,447.937,1330.96,409.232,252.58,1337.3,515.336,42.7083,1469.27,536.023,13.5132
1387.52,578.397,953.763,1571.53,719.702,941.251,1609.74,824.304,603.589,1677.8,733.382,474.796,1595.22,780.094,271.765,1656.78,690.173,64.2293,1776.07,702.852,30.6966,1584.38,466.955,944.087,1518.81,379.704,592.244,1450.91,473.962,446.435,1335.97,410.067,254.415,1338.14,515.669,44.0429,1469.27,536.023,13.1795
1413.88,582.234,949.926,1600.56,720.536,937.414,1634.43,826.973,599.418,1700.32,734.55,465.788,1643.94,784.598,253.414,1734.69,696.179,52.3844,1860.81,707.69,36.7025,1607.9,467.456,939.416,1537.33,380.705,588.908,1463.26,474.63,445.101,1341.81,411.401,257.251,1338.81,516.337,45.5444,1469.1,536.19,13.0127
1440.74,586.238,945.589,1630.09,721.036,933.911,1655.95,830.81,595.08,1721.68,735.217,457.112,1685.81,786.434,240.401,1802.59,702.852,47.0459,1932.22,713.029,47.7132,1631.59,467.623,934.745,1555.85,381.539,585.738,1477.44,475.297,443.933,1348.82,413.069,260.754,1339.81,516.837,48.3805,1469.43,536.19,12.8459
1468.43,590.576,942.252,1660.12,721.537,930.908,1673.8,832.812,590.91,1742.37,736.218,450.272,1720.51,786.1,231.059,1858.48,709.025,48.3805,1987.6,718.701,57.723,1657.62,468.457,930.741,1574.37,382.039,583.569,1493.62,476.465,443.266,1357.99,414.404,265.259,1341.64,517.004,52.7181,1470.1,536.523,12.679
1496.13,594.413,940.25,1690.32,722.371,928.739,1703.49,834.814,588.741,1764.22,737.386,445.601,1753.04,787.935,222.717,1901.02,712.195,51.0498,2029.81,720.703,62.7278,1685.64,470.125,927.738,1593.89,382.373,582.234,1511.14,477.466,442.932,1370,415.238,271.098,1345.15,516.337,58.7239,1470.77,536.523,12.8459
1526.66,598.25,938.916,1720.68,723.706,927.905,1734.52,835.315,587.239,1787.58,738.22,443.266,1787.58,795.442,223.218,1927.71,714.697,49.5483,2056.51,719.034,60.0586,1714.84,471.96,925.569,1615.91,382.873,581.734,1534.33,477.966,442.932,1384.52,415.238,278.939,1349.65,514.335,66.5649,1471.77,536.356,13.1795
1557.52,601.42,938.415,1751.37,726.041,927.905,1765.89,835.648,587.073,1818.27,739.888,443.099,1812.1,800.447,224.719,1939.06,713.195,43.8761,2068.68,713.529,48.5473,1745.2,474.463,924.068,1640.77,383.541,581.734,1559.35,478.3,443.599,1405.04,413.57,286.78,1355.49,511.499,75.9074,1473.27,535.856,13.5132
1588.88,604.59,938.248,1782.91,729.378,928.739,1798.42,837.15,587.907,1849.97,741.556,442.765,1831.29,802.282,225.386,1942.73,711.694,36.3688,2071.85,706.689,34.2,1776.57,477.632,923.567,1672.63,385.042,581.567,1591.22,478.8,442.431,1427.89,411.735,295.788,1364.66,507.495,88.0859,1475.61,535.022,13.8468
1620.08,607.593,940.918,1814.1,733.048,930.908,1832.45,839.152,588.908,1875.33,742.891,442.098,1851.31,803.45,225.386,1954.41,712.028,39.0381,2085.37,707.023,24.5239,1808.26,480.969,924.401,1706.66,386.71,581.567,1628.25,479.634,440.263,1458.59,411.234,305.965,1378.18,504.659,102.266,1478.94,534.688,14.5142
1650.61,609.594,944.254,1844.13,736.552,934.745,1853.81,841.487,592.745,1894.35,745.394,445.601,1873.99,806.286,233.061,1961.25,712.195,39.3717,2089.87,703.186,17.0166,1839.29,484.472,926.403,1747.7,389.38,581.4,1672.13,480.969,438.261,1493.79,413.069,318.144,1400.37,503.491,120.117,1482.61,535.022,15.3483
1679.64,610.595,947.591,1872.49,740.055,939.917,1876.83,844.157,595.581,1915.2,747.896,448.104,1884.5,809.956,235.229,1964.42,712.028,39.5386,2092.21,702.852,15.8488,1868.32,488.143,928.572,1794.75,391.549,580.9,1721.68,481.136,435.091,1533.5,417.908,331.49,1431.4,504.992,138.635,1490.79,535.522,16.1824
1707.33,611.096,949.259,1899.52,743.558,944.755,1902.86,847.66,598.751,1936.56,750.398,449.438,1898.52,812.459,235.897,1965.92,711.861,39.7054,2093.88,702.852,14.8478,1895.68,491.646,929.573,1840.63,393.717,579.899,1772.4,482.304,431.087,1576.2,424.414,345.504,1466.76,506.661,157.153,1504.63,536.356,26.1922
1734.36,611.763,950.093,1925.54,747.062,948.425,1920.87,850.496,600.586,1949.9,753.068,450.606,1899.19,810.123,237.899,1966.42,711.694,39.5386,2094.38,703.019,14.1805,1921.87,495.316,930.574,1884.5,396.053,579.232,1823.95,484.472,427.25,1625.92,429.252,355.513,1506.47,508.663,175.171,1524.65,537.691,40.8732
